filename	word	vowel	freq_f1	amp_f1	width_f1	freq_f2	amp_f2	width_f2	freq_f3	amp_f3	width_f3	freq_h1	amp_h1	freq_h2	amp_h2	amp_h3	amp_p0	freq_p0	p0_id	p0prominence	a1p0_h1	a1p0_h2	a1p0_h3	a1p0	a1p0_compensated	freq_p1	amp_p1	a1p1	a1p1_compensated	a3p0	vwl_amp_rms	vwl_duration	timepoint	point_time	point_vwlpct	attempted_fix	status	errorflag	initial_bi
T0055G0029S0498	n?ii3	ii3	250	39.52	205	1722	8.53	966	2543	15.26	364	125	38.1	250	39.52	34.02	39.52	250	H2	3.46	1.42	0	5.4996	0	2.53341	875	4.11	35.41	36.85972	-24.26484	0.09490833	60	1	3.36	0	None	Auto	A1isP0	n
T0055G0029S0500	n?ii3	n?	500	48.63	173	1758	41.35	65	2560	32.77	182	156	44.37	344	43.99	48.63	44.37	156	H1	0.38	4.26	4.64	-0.0048	4.26	6.35821	1000	27.9	20.73	22.57956	-11.59658	0.063148988	70	1	0.62	0	None	Auto	None	n
T0055G0029S0500	n?ii3	ii3	406	36.94	203	2331	17.84	188	3089	5.88	911	125	39.68	281	41.05	36.94	41.05	281	H2	2.73	-2.74	-4.11	-0.0038	-4.11	-1.62956	969	14.2	22.74	24.22793	-35.17054	0.064839062	100	1	0.69	0	None	Auto	None	n
T0055G0029S0500	l??5	l	469	41.79	255	1182	29.87	683	2383	25.28	190	125	36.62	250	39.07	37.25	39.07	250	H2	2.13	5.17	2.72	4.5369	2.72	4.96271	938	30.56	11.23	13.43347	-13.78742	0.056476309	60	1	2.33	0	None	Auto	None	l
T0055G0029S0500	l??5	??5	563	38.65	123	1231	27.39	226	2351	18.19	114	125	33.93	219	37.56	35.24	37.56	219	H2	2.98	4.72	1.09	3.41364	1.09	3.32649	906	23.17	15.48	18.04287	-19.36752	0.056473525	50	1	2.39	0	None	Auto	None	l
T0055G0029S0500	n?ii3	n?	438	44.89	96	1206	25.92	264	2427	20.19	120	156	39.38	281	41.6	44.89	41.6	281	H2	-0.53	5.51	3.29	-0.00476	3.29	5.9949	1000	27.63	17.26	20.2218	-21.40909	0.051292783	50	1	2.91	0	None	Auto	None	n
T0055G0029S0500	n?ii3	ii3	250	39.18	89	1656	5.46	1517	2164	4.76	563	125	38.06	250	39.18	38.51	39.18	250	H2	0.89	1.12	0	0.6711	0	2.66807	906	6.71	32.47	33.85754	-34.42385	0.054302029	60	1	2.96	0	None	Auto	A1isP0	n
T0055G0029S0500	l??4	l	563	49.19	127	1469	39.74	143	2383	36.39	71	125	38.98	281	40.36	37.38	40.36	281	H2	2.18	10.21	8.83	11.81222	8.83	11.14501	969	26.65	22.54	24.88592	-3.9655	0.047445061	60	1	3.44	0	None	Auto	None	l
T0055G0029S0500	l??4	??4	438	48.55	317	1302	37.63	411	2660	31.94	153	156	40.66	281	42.89	48.55	42.89	281	H2	-1.72	7.89	5.66	-0.00367	5.66	7.97241	875	30.59	17.96	20.15879	-10.95455	0.045736684	100	1	3.5	0	None	Auto	None	l
T0055G0030S0006	lai2	l_0	531	35.02	510	1383	34.06	281	2725	28.23	174	94	27.73	219	38.26	35.89	38.26	219	H2	6.45	7.29	-3.24	-0.87208	-3.24	-1.13633	938	21.42	13.6	16.07263	-10.03394	0.085236347	40	1	1.9	0	None	Auto	None	l
T0055G0030S0006	lai2	ai2	750	52.68	62	1429	43.45	190	2837	39.15	129	125	27.14	219	42.17	33.4	42.17	219	H2	11.9	25.54	10.51	19.27984	10.51	12.63494	875	41.81	10.87	14.51369	-3.02112	0.088696845	70	1	1.94	0	None	Auto	None	l
T0055G0030S0006	n?ii3	n?	688	46.47	97	1899	31.84	533	2753	38.43	203	125	30.16	219	44.93	39.33	44.93	219	H2	10.18	16.31	1.54	7.13791	1.54	3.68059	906	30.91	15.56	17.84177	-6.49786	0.08449961	70	1	2.01	0	None	Auto	None	n
T0055G0030S0006	n?ii3	ii3	219	48.03	206	1822	18.1	623	2518	15.98	456	94	31.14	219	48.03	37.92	48.03	219	H2	13.5	16.89	0	10.10728	0	2.46987	969	12.62	35.41	36.84693	-32.04634	0.07808373	110	1	2.08	0	None	Auto	A1isP0	n
T0055G0030S0008	n?ii3	n?_0	219	46.33	172	1609	20.8	540	2635	27.38	61	125	36.27	219	46.33	42.03	46.33	219	H2	7.18	10.06	0	4.30145	0	2.55479	1031	7.93	38.4	40.07902	-18.95406	0.069036608	50	1	2.09	0	None	Auto	A1isP0	n
T0055G0030S0008	n?ii3	ii3	188	46.4	316	1532	15.91	468	2625	19.75	346	94	33.24	188	46.4	39.31	46.4	188	H2	10.13	13.16	0	7.08657	0	2.17677	906	24.03	22.37	24.00779	-26.65205	0.061939454	300	1	2.14	0	None	Auto	A1isP0	n
T0055G0030S0009	l??u4	l?	1125	15.47	2179	1103	15.47	542	2208	5.06	570	219	16.14	313	20.49	6.96	20.49	313	H2	8.94	-0.67	-5.02	8.51276	-5.02	-2.95346	1031	11.17	4.3	7.3071	-15.43342	0.09168991	130	1	1.21	0	None	Auto	HarmDev	l
T0055G0030S0009	l??u4	?u4	375	47.34	301	2066	31.04	318	2558	25.43	1126	125	37.49	250	43.88	47.34	43.88	250	H2	1.47	9.85	3.46	0.00027	3.46	5.73824	875	23.6	23.74	25.3084	-18.45288	0.097068347	70	1	1.34	0	None	Auto	None	l
T0055G0030S0010	l??u4	l?	406	35.87	322	1167	24.59	331	2588	14.75	163	156	16.8	313	29.35	35.87	29.35	313	H2	3.02	19.07	6.52	0.00115	6.52	8.95006	1031	24.33	11.54	14.78569	-14.60018	0.08903719	150	1	1.11	0	None	Auto	None	l
T0055G0030S0010	l??u4	?u4	375	52.48	162	1956	35.29	226	3060	39.4	1085	125	43.72	250	49.21	52.48	49.21	250	H2	1.11	8.76	3.27	-0.00378	3.27	5.74132	1031	25.43	27.05	28.6251	-9.81303	0.092030195	90	1	1.26	0	None	Auto	None	l
T0055G0030S0012	l??5	l	750	56.13	20	1493	26	1279	2726	30.83	258	83	27.8	156	33.13	31.55	33.13	156	H2	3.45	28.33	23	24.57614	23	25.05353	1000	25.9	30.23	32.67358	-2.2963	0.154971614	50	1	1.5	0	None	Auto	Shallow	l
T0055G0030S0012	l??5	??5	594	44.52	104	1462	31.25	749	2741	29.8	238	94	24.81	156	32.81	35.04	32.81	156	H2	2.89	19.71	11.71	9.48048	11.71	13.7703	938	33.85	10.67	13.38461	-3.01014	0.134251934	80	1	1.55	0	None	Auto	Shallow	l
T0055G0030S0013	n?2n	n_1	250	48.76	298	1517	20.13	606	2722	31.53	63	125	38.92	250	48.76	36.4	48.76	250	H2	11.1	9.84	0	12.35533	0	2.29171	875	25.48	23.28	24.84572	-17.22955	0.070025593	50	1	1.8	0	None	Auto	A1isP0	n
T0055G0030S0013	n?2n	?2	219	47.18	279	1452	26.86	188	2640	29.26	53	125	34.71	219	47.18	38.51	47.18	219	H2	10.57	12.47	0	8.66884	0	2.2584	1000	17.66	29.52	31.49092	-17.92025	0.073067711	130	1	1.85	0	None	Auto	A1isP0	n
T0055G0030S0021	n?ii3	n?_0	250	42.57	160	1722	14.07	559	3043	7.27	722	125	36.09	250	42.57	38.3	42.57	250	H2	5.38	6.48	0	4.27289	0	2.73581	875	14.97	27.6	29.08682	-35.2996	0.079577257	40	1	1.43	0	None	Auto	A1isP0	n
T0055G0030S0021	n?ii3	ii3	219	45.68	156	1676	11.08	746	3053	16.69	545	125	31.54	219	45.68	39.53	45.68	219	H2	10.15	14.14	0	6.15199	0	2.57969	1000	16.58	29.1	30.63252	-28.98802	0.073423546	90	1	1.47	0	None	Auto	A1isP0	n
T0055G0030S0026	l??5	l	781	57.35	97	1189	51.46	180	2839	32.24	381	125	33.22	219	44.43	45.52	44.43	219	H2	5.06	24.13	12.92	11.83427	12.92	15.04461	1000	44.48	12.87	17.28583	-12.19242	0.118821242	40	1	1.06	0	None	Auto	None	l
T0055G0030S0026	l??5	??5	656	55.9	192	1281	47.55	285	2693	26.43	529	125	34.91	250	44.06	43.46	44.06	250	H2	4.87	20.99	11.84	12.44364	11.84	14.01535	1031	44.69	11.21	14.52694	-17.62501	0.118000235	40	1	1.1	0	None	Auto	None	l
T0055G0030S0026	n??5	n	688	49.79	126	1276	46.35	75	2978	34.72	174	156	37.68	281	44.15	36.48	44.15	281	H2	7.07	12.11	5.64	13.31328	5.64	7.89095	969	35.91	13.88	17.16896	-9.43324	0.115707226	70	1	1.14	0	None	Auto	None	n
T0055G0030S0026	n??5	??5	250	44.15	430	1385	28.71	193	2640	11.82	754	125	35.12	250	44.15	39.37	44.15	250	H2	6.9	9.03	0	4.77807	0	2.16218	969	22.67	21.48	23.60239	-32.33071	0.109602471	180	1	1.21	0	None	Auto	A1isP0	n
T0055G0030S0029	lai2	l	656	49.57	110	1432	33.44	868	1826	34.22	274	125	29.39	250	38.27	40.06	38.27	250	H2	3.54	20.18	11.3	9.5087	11.3	13.48601	906	37.54	12.03	14.52981	-4.05096	0.063112916	60	1	1.45	0	None	Auto	None	l
T0055G0030S0029	lai2	ai2	719	55.06	30	1415	41.79	153	2790	31.28	377	125	32.55	250	40.95	42.22	40.95	250	H2	3.56	22.51	14.11	12.83502	14.11	16.28312	969	37.7	17.36	20.38122	-9.67175	0.063336204	110	1	1.51	0	None	Auto	None	l
T0055G0030S0032	n?ii3	n?	563	19.76	787	1589	5.09	518	3261	6.92	560	281	19.31	563	19.76	12.2	19.31	281	H1	4.01	0.45	0	7.56231	0.45	2.5412	875	11.32	8.44	10.75208	-12.39054	0.006713036	80	1	0	0	None	Auto	Crash-PulseBegin	n
T0055G0030S0032	n?ii3	ii3	656	20.39	195	1711	-2.74	1065	2542	6.17	463	156	0.65	313	11.61	17.65	11.61	313	H2	2.47	19.74	8.78	2.74386	8.78	11.01893	969	8.27	12.12	14.59593	-5.44229	0.007084248	30	1	0.08	0	None	Auto	None	n
T0055G0030S0039	l?ii3	l?	531	56.32	43	1919	37.64	245	2855	35.11	460	125	43.99	250	52.09	50.93	52.09	250	H2	4.63	12.33	4.23	5.39392	4.23	6.59468	906	25.34	30.98	32.67634	-16.98144	0.154286062	110	1	0.75	0	None	Auto	None	l
T0055G0030S0039	l?ii3	ii3	500	48.49	70	1942	34.06	271	2800	23.93	486	125	40.94	250	49.95	45.7	49.95	250	H2	6.63	7.55	-1.46	2.78509	-1.46	1.02894	969	17.66	30.83	32.40815	-26.01617	0.163850622	60	1	0.86	0	None	Auto	None	l
T0055G0030S0039	lau3	l	500	57.81	34	1730	34.84	272	2693	31.34	406	125	40.98	250	51.8	47.9	51.8	250	H2	7.36	16.83	6.01	9.91233	6.01	8.37191	875	33.25	24.56	26.36318	-20.45529	0.165753963	50	1	0.92	0	None	Auto	None	l
T0055G0030S0039	lau3	au3	500	56.73	79	1337	42.53	195	2836	28.45	527	125	40.26	250	50.72	46.35	50.72	250	H2	7.42	16.47	6.01	10.38003	6.01	8.30593	906	44.47	12.26	14.63696	-22.27132	0.167140862	70	1	0.97	0	None	Auto	None	l
T0055G0030S0039	naa3	n	781	54.59	85	1562	47.9	117	2775	38.17	412	94	35.41	219	53.09	43.01	53.09	219	H2	13.88	19.18	1.5	11.58286	1.5	3.63063	875	37.08	17.51	20.56718	-14.91811	0.117495013	70	1	1.75	0	None	Auto	None	n
T0055G0030S0039	naa3	aa3	188	48.9	300	1293	27.54	219	2721	18.16	231	94	32.53	188	48.9	42.03	48.9	188	H2	11.62	16.37	0	6.87279	0	2.15363	906	20.83	28.07	30.0804	-30.74387	0.12956	230	1	1.82	0	None	Auto	A1isP0	n
T0055G0030S0043	l??u4	l?_0	281	40.16	218	2301	26.68	992	2639	23.84	621	125	37.01	250	42.4	36.24	42.4	250	H2	5.78	3.15	-2.24	3.91975	-2.24	0.13285	906	22.54	17.62	19.06908	-18.56293	0.044448165	80	1	1.72	0	None	Auto	None	l
T0055G0030S0043	l??u4	?u4	531	43.39	234	1861	33.38	193	3058	20.58	572	125	37.1	250	42.65	39.18	42.65	250	H2	4.51	6.29	0.74	4.20996	0.74	3.01884	1031	19.8	23.59	25.33849	-22.06636	0.046116701	80	1	1.8	0	None	Auto	None	l
T0055G0030S0044	n?ii3	n?	1000	42.91	541	2591	35.58	633	3222	34.21	4931	125	36.5	219	47.97	39.57	47.97	219	H2	9.93	6.41	-5.06	3.33613	-5.06	-3.0066	1000	42.91	0	2.78417	-13.76154	0.068685744	60	1	0.93	0	None	Auto	None	n
T0055G0030S0044	n?ii3	ii3	1000	43.85	39	2380	15.18	675	3299	17.24	929	94	33.44	188	42.2	38.77	42.2	188	H2	6.1	10.41	1.65	5.07976	1.65	3.69266	1000	43.85	0	26.58701	-24.95668	0.069999804	30	1	0.99	0	None	Auto	Shallow	n
T0055G0030S0045	n?ii3	n?_1	938	30.9	415	2235	8.74	517	3337	3.23	814	125	32.31	219	43.21	32.96	43.21	219	H2	10.58	-1.41	-12.31	-2.06114	-12.31	-10.24794	938	30.9	0	3.39547	-39.98458	0.062210922	40	1	1.13	0	None	Auto	None	n
T0055G0030S0045	n?ii3	ii3	938	30.35	159	2016	15	386	3262	7.32	466	94	26.95	219	42.2	35.89	42.2	219	H2	10.78	3.4	-11.85	-5.53925	-11.85	-9.77623	938	30.35	0	6.10243	-34.87776	0.065041833	80	1	1.17	0	None	Auto	Shallow	n
T0055G0030S0049	l??u4	l?	500	52.79	93	1903	40.16	111	2853	32.85	401	94	33.41	188	44.68	43.06	44.68	188	H2	6.44	19.38	8.11	9.73313	8.11	10.2848	875	22.44	30.35	32.08021	-11.82939	0.157149468	110	1	1.13	0	None	Auto	Shallow	l
T0055G0030S0049	l??u4	?u4	375	50.87	54	1896	38.42	154	2428	30.57	486	125	37.89	250	49.32	50.87	49.32	250	H2	4.94	12.98	1.55	-0.00391	1.55	3.99329	1031	21.75	29.12	30.77783	-18.74985	0.15890579	60	1	1.24	0	None	Auto	None	l
T0055G0030S0050	l?uu3	l?	344	47.55	89	1455	13.9	578	2512	12.81	611	125	32.79	219	44.88	47.55	44.88	219	H2	4.71	14.76	2.67	0.00255	2.67	5.22724	1000	23.3	24.25	26.0509	-32.06906	0.068600984	70	1	2	0	None	Auto	None	l
T0055G0030S0050	l?uu3	uu3	375	45.19	142	1260	23.7	584	2826	13.08	390	94	24.88	188	40.82	44.41	40.82	188	H2	6.17	20.31	4.37	0.77747	4.37	6.64936	875	25.51	19.68	21.53934	-27.74482	0.059490609	30	1	2.07	0	None	Auto	Shallow	l
T0055G0030S0052	n?2?	n	531	47.21	70	1482	26.66	474	2454	27.97	146	125	35.17	250	41.81	40.58	41.81	250	H2	3.94	12.04	5.4	6.63029	5.4	7.7448	906	25.57	21.64	23.59754	-13.83718	0.081940038	40	1	0.53	0	None	Auto	None	n
T0055G0030S0052	n?2?	?2	250	43.31	234	1294	15.72	247	2531	14.65	136	125	33.67	250	43.31	28.14	43.31	250	H2	12.4	9.64	0	15.16721	0	2.43054	969	20.73	22.58	24.82565	-28.66008	0.086480637	60	1	0.57	0	None	Auto	A1isP0	n
T0055G0030S0052	l??5	l_0	531	45.18	113	1299	25.97	453	2758	20.61	177	94	30.89	188	39.63	29.71	39.63	188	H2	9.33	14.29	5.55	15.47226	5.55	7.70361	1031	28.21	16.97	19.46026	-19.01968	0.102449253	30	1	1.47	0	None	Auto	None	l
T0055G0030S0052	l??5	??5	1031	11.95	265	1596	6.71	505	2683	0.32	594	249	8.26	469	8.91	11.02	8.26	249	H1	-0.73	3.69	3.04	0.92958	3.69	5.78584	1031	11.95	0	4.23467	-7.93636	0.093263815	130	1	1.5	0	None	Auto	HiPitch	l
T0055G0030S0055	l??4n	l?	438	35.37	384	1999	7.9	2505	2707	17.88	644	156	33.12	281	36.08	35.37	36.08	281	H2	1.83	2.25	-0.71	-0.00171	-0.71	1.52837	1000	20.33	15.04	16.42661	-18.20056	0.072906331	100	1	0.44	0	None	Auto	Crash-PulseBegin	l
T0055G0030S0055	l??4n	?4	531	49.8	93	1875	42.85	96	2589	34.28	183	125	39.1	281	43.51	41.66	43.51	281	H2	3.13	10.7	6.29	8.13988	6.29	8.67754	938	25.32	24.48	26.29755	-9.22766	0.074560916	60	1	0.54	0	None	Auto	None	l
T0055G0030S0055	l??4n	n	531	53.28	103	1934	39.73	482	2673	43.8	250	125	40.89	281	47.82	42.94	47.82	281	H2	5.9	12.39	5.46	10.34189	5.46	7.72845	938	35.67	17.61	19.67965	-4.02069	0.075894017	30	1	0.6	0	None	Auto	None	l
T0055G0030S0058	l??u4	l?	406	45.36	159	1549	23.21	688	2474	24.24	426	125	37.83	250	43.6	45.36	43.6	250	H2	2.01	7.53	1.76	0.00447	1.76	4.13269	938	30.15	15.21	16.97022	-19.35707	0.129367439	70	1	2.25	0	None	Auto	None	l
T0055G0030S0058	l??u4	?u4	438	55.94	72	1179	29.3	1402	2347	32.02	128	156	43.72	313	53.08	55.94	53.08	313	H2	3.25	12.22	2.86	-0.00286	2.86	5.51222	1031	29.3	26.64	28.07832	-21.05984	0.129189621	80	1	2.32	0	None	Auto	None	l
T0055G0030S0064	l??5	l	500	48.62	185	1521	38.72	155	2615	18.35	1237	94	31.11	188	44.32	40.89	44.32	188	H2	8.32	17.51	4.3	7.73223	4.3	6.46146	1000	26.87	21.75	23.83079	-25.96522	0.129309066	50	1	1.67	0	None	Auto	Shallow	l
T0055G0030S0064	l??5	??5	469	49.75	82	1298	36.3	234	2532	22.43	342	94	20.57	188	43.97	44.12	43.97	188	H2	11.62	29.18	5.78	5.62702	5.78	7.94137	969	32.51	17.24	19.81261	-21.54234	0.128081146	70	1	1.72	0	None	Auto	None	l
T0055G0030S0064	n?ii3	n?	594	51.11	89	1586	37.59	350	2385	29.16	309	94	37.77	188	48.72	43.17	48.72	188	H2	8.25	13.34	2.39	7.93705	2.39	4.52905	969	35.21	15.9	17.94491	-19.56263	0.099962987	70	1	2.09	0	None	Auto	Shallow	n
T0055G0030S0064	n?ii3	ii3	188	48.41	298	2079	27.41	291	2726	27.66	334	94	34.91	188	48.41	35.5	48.41	188	H2	13.21	13.5	0	12.90626	0	2.18571	906	21.68	26.73	28.10257	-20.74635	0.084346487	90	1	2.16	0	None	Auto	A1isP0	n
T0055G0030S0066	l??5	l	594	52.47	93	1597	36.92	266	2712	38.71	165	156	44.33	313	48.73	50.39	48.73	313	H2	1.37	8.14	3.74	2.07676	3.74	6.2322	906	38.03	14.44	16.48796	-10.02207	0.110798886	100	1	0.87	0	None	Auto	None	l
T0055G0030S0066	l??5	??5	688	53.06	102	1278	46.51	186	3003	27.94	521	94	26.11	188	42.06	39.53	42.06	188	H2	9.24	26.95	11	13.52978	11	13.10528	1000	35.06	18	21.26947	-14.1166	0.117547412	160	1	0.97	0	None	Auto	Shallow	l
T0055G0030S0066	n?ii3	n?_0	281	48.29	113	1594	21.7	319	2745	13.15	657	125	39.53	281	48.29	37.22	48.29	281	H2	9.92	8.76	0	11.07259	0	3.34995	938	24.98	23.31	24.96413	-35.13751	0.107193431	50	1	1.75	0	None	Auto	A1isP0	n
T0055G0030S0066	n?ii3	ii3	219	49.49	4167	488	38.92	361	2254	-0.81	745	125	34.37	219	49.49	38.92	49.49	219	H2	12.85	15.12	0	10.57276	0	2.13513	906	24.99	24.5	25.77066	-50.30271	0.110322359	90	1	1.8	0	None	Auto	A1isP0	n
T0055G0030S0066	l??5	l	531	53.59	135	1083	39.05	407	2872	31.78	161	94	26.56	219	41.76	41.27	41.76	219	H2	7.84	27.03	11.83	12.32152	11.83	14.02836	875	39.36	14.23	17.10627	-9.98391	0.073776075	30	1	2.3	0	None	Auto	None	l
T0055G0030S0066	l??5	??5	563	52.12	118	1145	39.82	411	2709	26.1	334	125	29.83	219	42.35	38.57	42.35	219	H2	8.15	22.29	9.77	13.54858	9.77	11.93181	1031	39.82	12.3	15.56638	-16.25423	0.083524659	160	1	2.33	0	None	Auto	None	l
T0055G0030S0066	l?ii3	l?	531	51.84	53	1832	34.22	186	2790	27.73	799	94	31.16	219	45.55	39.03	45.55	219	H2	10.45	20.68	6.29	12.81004	6.29	8.50433	1031	18.81	33.03	34.8541	-17.81615	0.077111123	70	1	3.19	0	None	Auto	None	l
T0055G0030S0066	l?ii3	ii3	406	41.36	309	2049	22.62	783	2535	23.49	735	94	16.78	219	42.72	36.8	42.72	219	H2	15.93	24.58	-1.36	4.55879	-1.36	0.85368	938	22.97	18.39	19.88271	-19.2342	0.076210334	90	1	3.26	0	None	Auto	Shallow	l
T0055G0030S0069	n?ii3	n?	219	31.05	396	2088	12.64	376	2884	7.18	676	125	25.7	219	31.05	24.26	31.05	219	H2	6.08	5.35	0	6.79369	0	2.08149	938	4.61	26.44	27.82894	-23.87164	0.061564404	460	1	0	0	None	Auto	A1isP0	n
T0055G0030S0069	n?ii3	ii3	219	31.05	396	2088	12.64	376	2884	7.18	676	125	25.7	219	31.05	24.26	31.05	219	H2	6.08	5.35	0	6.79369	0	2.08149	938	4.61	26.44	27.82894	-23.87164	0.078100615	40	1	0.46	0	None	Auto	A1isP0	n
T0055G0030S0071	lai2	l	719	-1.81	1261	1545	0.86	538	2614	-3.33	902	188	5.28	438	4.22	6.31	5.28	188	H1	1.06	-7.09	-6.03	-8.11804	-7.09	-5.06835	875	-5.49	3.68	6.01031	-8.61292	0.098779299	90	1	0.43	0	None	Auto	None	l
T0055G0030S0071	lai2	ai2	781	46.77	82	1528	40.74	78	2881	31.74	244	125	20.85	219	35.65	31.36	35.65	219	H2	9.55	25.92	11.12	15.4115	11.12	13.23619	875	29.99	16.78	20.65145	-3.90658	0.099405299	80	1	0.52	0	None	Auto	None	l
T0055G0030S0072	l??5	l_0	469	48.48	68	1261	33.56	197	2986	21.57	262	94	24.96	188	41.51	39.03	41.51	188	H2	9.52	23.52	6.97	9.45321	6.97	9.16149	1031	18.73	29.75	32.82955	-19.93938	0.093169823	30	1	2.52	0	None	Auto	Shallow	l
T0055G0030S0072	l??5	??5	500	50.64	72	1145	29.08	439	2964	25.18	175	94	24.19	188	40.84	39.05	40.84	188	H2	9.22	26.45	9.8	11.58749	9.8	11.97187	1000	29.08	21.56	24.33103	-15.65769	0.08894735	130	1	2.55	0	None	Auto	Shallow	l
T0055G0030S0076	l??2n	l?	250	36.38	398	1650	15.9	790	2876	13.85	604	125	27.28	250	36.38	32.61	36.38	250	H2	6.44	9.1	0	3.76857	0	2.19533	938	14.16	22.22	23.81369	-22.53311	0.031487978	80	1	0.44	0	None	Auto	A1isP0	l
T0055G0030S0076	l??2n	?2	500	47.24	29	1881	31.69	138	2720	27.01	255	125	29.76	250	42.07	37.32	42.07	250	H2	8.53	17.48	5.17	9.92451	5.17	7.5133	875	22.41	24.83	26.60043	-15.05836	0.03245502	30	1	0.52	0	None	Auto	None	l
T0055G0030S0077	l?yy4	l?	469	45.77	132	1415	40.77	71	2631	27.64	153	94	28.07	188	42.26	40.25	42.26	188	H2	8.1	17.7	3.51	5.5158	3.51	5.65939	938	29.95	15.82	18.09096	-14.62247	0.084983053	30	1	3.64	0	None	Auto	None	l
T0055G0030S0077	l?yy4	yy4	500	42.69	401	1575	36.34	141	2750	30.76	215	94	25.03	188	43.16	42.79	43.16	188	H2	9.25	17.66	-0.47	-0.10179	-0.47	1.64082	1000	23.92	18.77	20.75086	-12.40236	0.08207493	40	1	3.67	0	None	Auto	Shallow	l
T0055G0030S0077	l?ii4	l?	563	50.02	176	1456	38.02	348	2706	31.7	239	125	33.41	219	45.83	40.89	45.83	219	H2	8.68	16.61	4.19	9.12703	4.19	6.35053	1000	27.06	22.96	25.3292	-14.13077	0.076788684	70	1	3.89	0	None	Auto	None	l
T0055G0030S0077	l?ii4	ii4	438	44.35	224	2145	30.72	240	3046	28.62	563	94	34.99	219	47.26	38.96	47.26	219	H2	10.28	9.36	-2.91	5.39205	-2.91	-0.68436	875	24.14	20.21	21.82279	-18.63568	0.075736493	60	1	3.96	0	None	Auto	None	l
T0055G0030S0084	l?ii3	l?	438	47.96	125	1802	26.19	233	3170	20.81	336	156	38.12	281	48.99	47.96	48.99	281	H2	5.95	9.84	-1.03	-0.004	-1.03	1.49046	875	26.79	21.17	22.88179	-28.18352	0.096551412	60	1	0.76	0	None	Auto	None	l
T0055G0030S0084	l?ii3	ii3	500	55.2	31	1800	32.4	254	2709	20.43	1342	125	39.75	250	50.37	49.52	50.37	250	H2	5.73	15.45	4.83	5.6804	4.83	7.24013	1000	20.7	34.5	36.21932	-29.93848	0.099012364	50	1	0.82	0	None	Auto	None	l
T0055G0030S0087	l?ii5	l?_0	250	44.68	355	1875	19.41	384	2860	16.84	613	125	30.17	250	44.68	32.93	44.68	250	H2	13.13	14.51	0	11.75433	0	2.1284	1031	14.22	30.46	31.98151	-27.84362	0.065338215	30	1	0.68	0	None	Auto	A1isP0	l
T0055G0030S0087	l?ii5	ii5	469	49.74	75	2073	36.55	162	2982	28.64	580	125	35.04	250	47.65	43.47	47.65	250	H2	8.39	14.7	2.09	6.26605	2.09	4.51142	969	21.96	27.78	29.34808	-19.00531	0.06620709	40	1	0.71	0	None	Auto	None	l
T0055G0030S0088	l?a4?	l?	500	47.34	150	1312	30.66	1190	2340	27.73	315	125	36.48	250	49.78	38.63	49.78	250	H2	12.23	10.86	-2.44	8.70909	-2.44	-0.14362	875	26.35	20.99	22.76683	-22.05378	0.094840658	80	1	1.15	0	None	Auto	None	l
T0055G0030S0088	l?a4?	a4	625	53.83	49	1755	43.43	145	2645	37.66	321	125	37.41	250	50.26	40.37	50.26	250	H2	11.37	16.42	3.57	13.4599	3.57	5.78462	906	36.09	17.74	19.97115	-12.60281	0.087229854	70	1	1.23	0	None	Auto	None	l
T0055G0030S0090	l??4n	l?	281	52.74	124	1320	31.43	357	2630	26.53	165	156	46.47	281	52.74	47.61	52.74	281	H2	5.7	6.27	0	5.13108	0	3.03705	1031	25.54	27.2	29.56667	-26.20867	0.105654866	40	1	0.79	0	None	Auto	A1isP0	l
T0055G0030S0090	l??4n	?4	625	56.15	61	1837	33.42	1424	2535	35.12	578	156	46.64	313	51.16	56.11	51.16	313	H2	-0.21	9.51	4.99	0.04026	4.99	7.43248	938	36.2	19.95	21.71865	-16.04271	0.107165907	40	1	0.83	0	None	Auto	None	l
T0055G0030S0091	n?ii3	n?	594	59.46	70	1399	31.95	2128	2367	33.92	623	156	45.96	281	53.59	49.01	53.59	281	H2	6.11	13.5	5.87	10.45469	5.87	8.10742	875	44.92	14.54	16.761	-19.66827	0.150750652	60	1	1.03	0	None	Auto	None	n
T0055G0030S0091	n?ii3	ii3	281	52	123	1991	32.59	260	2812	29.53	510	125	41.91	250	52.45	36.95	52.45	250	H2	13.01	10.09	-0.45	15.04623	-0.45	2.11242	938	23.5	28.5	30.00577	-22.92065	0.1544088	70	1	1.09	0	None	Auto	None	n
T0055G0030S0092	l?uu4	l?	469	48.11	226	713	39.31	945	2399	14.6	508	156	46.53	313	49.92	48.11	49.92	313	H2	2.59	1.58	-1.81	-0.00183	-1.81	0.67353	969	27.37	20.74	21.91928	-35.31816	0.142342436	40	1	0.62	0	None	Auto	None	l
T0055G0030S0092	l?uu4	uu4	469	57.46	101	953	45.06	227	2520	12.35	685	156	46.26	313	51.35	57.46	51.35	313	H2	-0.51	11.2	6.11	0.0036	6.11	8.89301	938	45.06	12.4	17.01412	-38.99893	0.149413244	70	1	0.66	0	None	Auto	None	l
T0055G0030S0092	l??u4	l?	406	55.33	121	1533	26.65	629	2677	27.36	402	125	46.26	250	53.75	55.33	53.75	250	H2	2.95	9.07	1.58	-0.00314	1.58	4.09282	938	28.48	26.85	28.56231	-26.39116	0.149232188	80	1	0.73	0	None	Auto	None	l
